"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"K11199","Group","AD",-3.49308946678588,0.29905656738981,2.18739166437997e-10,"GroupAD",1.26833149189902e-09,25,20
"K11200","Group","AD",-3.49308946678588,0.29905656738981,2.18739166437997e-10,"GroupAD",1.26833149189902e-09,25,20
"K16212","Group","MCI",6.42219578202206,0.549806834126101,2.18588509197061e-10,"GroupMCI",1.26833149189902e-09,25,23
"K13819","Group","SCD",-7.50357085129293,0.642429230601275,2.18860092090941e-10,"GroupSCD",1.26868884594359e-09,25,25
"K06387","Group","MCI",-1.26184504868358,0.108038941908516,2.19010461591692e-10,"GroupMCI",1.26921664036182e-09,25,25
"K04336","Group","MCI",2.93376844842079,0.251271254022157,2.20277359901791e-10,"GroupMCI",1.2762129413644e-09,25,10
"K02334","Group","SCS",-3.41776996311318,0.292746753476788,2.20565032396218e-10,"GroupSCS",1.2775336852056e-09,25,25
"K02011","Group","MCI",-1.60378855063381,0.137435821949563,2.22387523387144e-10,"GroupMCI",1.28774112324529e-09,25,25
"K01851","Group","MCI",2.80512733374609,0.240441043958866,2.23316976349284e-10,"GroupMCI",1.29277327542459e-09,25,10
"K02232","Group","SCD",-0.949732371696229,0.0814098740145429,2.23495906890855e-10,"GroupSCD",1.29345913547112e-09,25,25
"K09899","Group","MCI",2.92588286928412,0.250845297472113,2.24157956482252e-10,"GroupMCI",1.29693986936027e-09,25,10
"K01463","Group","MCI",-5.23035363307148,0.448499292103091,2.24899134823747e-10,"GroupMCI",1.30087642300321e-09,25,20
"K01160","Group","SCD",5.36438500369687,0.460016945580507,2.2510992599233e-10,"GroupSCD",1.30174377744105e-09,25,15
"K17759","Group","AD",-0.71229843088049,0.0610848424691605,2.25269914307771e-10,"GroupAD",1.30231696474711e-09,25,25
"K01270","Group","AD",1.5459739451515,0.132586461683288,2.25502538057473e-10,"GroupAD",1.30330964459149e-09,25,25
"K03971","Group","MCI",2.91690536278699,0.250192687275651,2.26006692832744e-10,"GroupMCI",1.30587069939222e-09,25,10
"K14194","Group","MCI",6.48976084121754,0.55667613593873,2.2620440200466e-10,"GroupMCI",1.30666020121266e-09,25,16
"K03763","Group","MCI",-1.03620146328534,0.0888868874289512,2.263835049238e-10,"GroupMCI",1.30734182762473e-09,25,25
"K00390","Group","AD",3.29514565448406,0.282698139341628,2.26885694938438e-10,"GroupAD",1.3098883780094e-09,25,25
"K18703","Group","SCD",5.58123675873866,0.478872005975614,2.27258860643665e-10,"GroupSCD",1.31168885414941e-09,25,10
"K02461","Group","MCI",2.77215137482806,0.237888988264668,2.27887770429885e-10,"GroupMCI",1.3149640604417e-09,25,10
"K15449","Group","SCD",5.14601968573028,0.441684741569087,2.28658424156124e-10,"GroupSCD",1.31905517477606e-09,25,8
"K06331","Group","SCD",-1.46066710701859,0.125387377491043,2.29228375833237e-10,"GroupSCD",1.32198661167869e-09,25,25
"K08349","Group","MCI",2.6330202622548,0.226081564261861,2.30234276511074e-10,"GroupMCI",1.32742995964186e-09,25,10
"K00712","Group","AD",-5.18277519376537,0.445188713325005,2.31828615867199e-10,"GroupAD",1.33626214038109e-09,25,25
"K04338","Group","MCI",3.03053904665496,0.260428872482513,2.3359085657703e-10,"GroupMCI",1.34605708788638e-09,25,10
"K02552","Group","SCS",1.92425054081038,0.16538760264999,2.34271993123908e-10,"GroupSCS",1.34961862274613e-09,25,25
"K00330","Group","MCI",2.25204421961806,0.193566289634047,2.34380615255945e-10,"GroupMCI",1.34988092705685e-09,25,25
"K02039","Group","AD",-0.96001317473866,0.0825181663223248,2.34565891510931e-10,"GroupAD",1.35058444961461e-09,25,25
"K13924","Group","AD",4.11780530690191,0.353960058232362,2.34718217828436e-10,"GroupAD",1.35109792538532e-09,25,25
"K03289","Group","MCI",5.8983076196814,0.5072052303611,2.36314822267487e-10,"GroupMCI",1.35992252211811e-09,25,25
"K11537","Group","MCI",5.8983076196814,0.507235957348717,2.36566038275538e-10,"GroupMCI",1.36100213900065e-09,25,25
"K01387","Group","MCI",1.5974002327442,0.137430581721395,2.38359498335281e-10,"GroupMCI",1.37095156623163e-09,25,25
"K16199","Group","SCD",-6.91298619765372,0.595032032149719,2.40340841383289e-10,"GroupSCD",1.38197598555143e-09,25,15
"K03824","Group","SCD",6.68734106720953,0.575989005898031,2.43132651156284e-10,"GroupSCD",1.39765346699082e-09,25,22
"K20881","Group","MCI",2.86141981434079,0.246499315462028,2.43854296338833e-10,"GroupMCI",1.40142533560722e-09,25,10
"K11073","Group","MCI",2.65229517927931,0.228524874501268,2.44618225635667e-10,"GroupMCI",1.40543811914628e-09,25,10
"K02302","Group","SCD",-1.31166687844718,0.113016791900768,2.44695255705761e-10,"GroupSCD",1.40550327277328e-09,25,25
"K03824","Group","MCI",6.68441174794363,0.575989005898031,2.4500734543099e-10,"GroupMCI",1.40691818648456e-09,25,22
"K04940","Group","AD",-2.68536480932772,0.231417936970061,2.45430231931056e-10,"GroupAD",1.40896840418484e-09,25,25
"K02340","Group","AD",0.588769782273305,0.0507480409912465,2.4622446427833e-10,"GroupAD",1.41314877620685e-09,25,25
"K17759","Group","SCS",0.708652775278626,0.0610848424691605,2.46484941734267e-10,"GroupSCS",1.41426436399742e-09,25,25
"K06346","Group","AD",-0.856235041974853,0.073830106197323,2.47886910953258e-10,"GroupAD",1.42192717071204e-09,25,25
"K05875","Group","MCI",5.23263231641296,0.45129155546929,2.48854102781799e-10,"GroupMCI",1.42709257119254e-09,25,25
"K00874","Group","MCI",-0.826112968968341,0.0712508633013602,2.48991752084759e-10,"GroupMCI",1.42749933751487e-09,25,25
"K08667","Group","MCI",1.54883546537045,0.133589931943949,2.49170204495077e-10,"GroupMCI",1.42813975231092e-09,25,5
"K07151","Group","SCD",-6.36215359450007,0.548865648263063,2.50111692780821e-10,"GroupSCD",1.43238484441607e-09,25,9
"K07151","Group","AD",-6.36215359450007,0.548865648263063,2.5011169278082e-10,"GroupAD",1.43238484441607e-09,25,9
"K07151","Group","SCS",-6.36215359450007,0.548865648263063,2.50111692780821e-10,"GroupSCS",1.43238484441607e-09,25,9
"K01926","Group","AD",0.840604810162845,0.0725217202539719,2.50256317799715e-10,"GroupAD",1.43282958941469e-09,25,25
"K08301","Group","SCD",0.691003532161511,0.0596438465090936,2.52377238454085e-10,"GroupSCD",1.44458624771632e-09,25,25
"K08968","Group","SCS",6.01826779510247,0.519484639299969,2.5253843538197e-10,"GroupSCS",1.44512232239439e-09,25,25
"K07056","Group","AD",0.749110013934887,0.0646651402229996,2.52777172974732e-10,"GroupAD",1.44610170934956e-09,25,25
"K06398","Group","MCI",-1.19057955654472,0.102785162324965,2.53260890334721e-10,"GroupMCI",1.44848169195448e-09,25,25
"K03207","Group","SCD",3.46396027508789,0.299083751423088,2.53750919157113e-10,"GroupSCD",1.45089649018856e-09,25,11
"K07033","Group","MCI",-1.6105834766733,0.139115674258833,2.55527187489569e-10,"GroupMCI",1.46027235671122e-09,25,25
"K17758","Group","SCS",0.715229830809034,0.0617784323108607,2.55511086364656e-10,"GroupSCS",1.46027235671122e-09,25,25
"K09935","Group","SCD",-2.83215116414627,0.244657773415646,2.56040666969565e-10,"GroupSCD",1.4628160508627e-09,25,25
"K02297","Group","MCI",2.55400460042128,0.220661960920361,2.56694348881356e-10,"GroupMCI",1.46615918010291e-09,25,10
"K02071","Group","AD",-0.971707220251851,0.0839589895227328,2.56963451904799e-10,"GroupAD",1.46730451479986e-09,25,25
"K09014","Group","AD",1.17971996232122,0.101939391847282,2.57288470184494e-10,"GroupAD",1.46876843865193e-09,25,25
"K09469","Group","SCD",4.92368275377893,0.425512565659761,2.57903764977303e-10,"GroupSCD",1.47188822498116e-09,25,20
"K21613","Group","SCD",-5.72170584714372,0.494572870251524,2.58762723678597e-10,"GroupSCD",1.4763965962206e-09,25,25
"K01073","Group","AD",-6.99382910397645,0.604661871169231,2.59733109196144e-10,"GroupAD",1.48153815098926e-09,25,22
"K03604","Group","SCD",-2.75694761498058,0.238406247436985,2.60693886912758e-10,"GroupSCD",1.48662217600890e-09,25,25
"K05878","Group","MCI",-1.55496637885832,0.134480112178309,2.6119841037178e-10,"GroupMCI",1.48894722422628e-09,25,25
"K11921","Group","SCD",-3.2891113796483,0.284458989147104,2.61240787051106e-10,"GroupSCD",1.48894722422628e-09,25,25
"K18346","Group","MCI",-1.48426740310568,0.128399332683276,2.62397297622946e-10,"GroupMCI",1.49514050064994e-09,25,25
"K06950","Group","AD",0.903711193973672,0.0781906171245042,2.63185317458264e-10,"GroupAD",1.49923137708653e-09,25,25
"K17218","Group","SCD",6.19358971096926,0.535920547610549,2.63535734990413e-10,"GroupSCD",1.50082794406571e-09,25,22
"K07082","Group","AD",0.617966855232118,0.0534821458116023,2.64447623448935e-10,"GroupAD",1.50562037022709e-09,25,25
"K00278","Group","SCS",1.04527352512362,0.090467424358943,2.64646388077639e-10,"GroupSCS",1.50635118896227e-09,25,25
"K07642","Group","MCI",6.61762160468909,0.572860774887236,2.65553657705344e-10,"GroupMCI",1.51111331389988e-09,25,22
"K03113","Group","SCS",1.31830781730527,0.114151686266291,2.66823784068888e-10,"GroupSCS",1.51793716669448e-09,25,20
"K09787","Group","SCD",-1.37234568439455,0.118845289516134,2.67393964724922e-10,"GroupSCD",1.52077652026965e-09,25,25
"K03413","Group","SCS",-0.948937097953179,0.0821807705859742,2.67548505795565e-10,"GroupSCS",1.5212510842418e-09,25,25
"K06080","Group","MCI",2.9483808999273,0.255549331855571,2.7144167329163e-10,"GroupMCI",1.54297716305731e-09,25,10
"K06283","Group","SCD",-0.927617107250054,0.0804144244812197,2.72253016199895e-10,"GroupSCD",1.54717809684275e-09,25,25
"K09901","Group","MCI",3.04727108733467,0.264252752124636,2.73829056903538e-10,"GroupMCI",1.55572132275839e-09,25,10
"K03855","Group","SCS",-8.15245568873496,0.70701999262184,2.74213583654231e-10,"GroupSCS",1.55749239072629e-09,25,17
"K10953","Group","AD",-4.67235528646498,0.405250133084206,2.74700909411957e-10,"GroupAD",1.55984624675643e-09,25,25
"K10538","Group","AD",7.04003517430164,0.610628586954471,2.7486697232532e-10,"GroupAD",1.56037509680885e-09,25,24
"K02072","Group","MCI",-1.3426870179254,0.116465741814314,2.75100840536548e-10,"GroupMCI",1.56128848385145e-09,25,25
"K00364","Group","MCI",5.52307793776771,0.479094332949625,2.75283320992381e-10,"GroupMCI",1.5619098212551e-09,25,25
"K06385","Group","SCD",-1.44536718157188,0.125381195570453,2.75442616618876e-10,"GroupSCD",1.56239931738533e-09,25,25
"K17758","Group","AD",-0.712102877495724,0.0617784323108607,2.75886134157719e-10,"GroupAD",1.5645003250566e-09,25,25
"K09767","Group","MCI",5.09991304457713,0.442739821413972,2.79147635525634e-10,"GroupMCI",1.58257626118348e-09,25,24
"K01858","Group","MCI",8.54834566725448,0.742353700644972,2.80760400218364e-10,"GroupMCI",1.59129788690652e-09,25,22
"K06390","Group","SCD",-1.32622252410405,0.115180933475488,2.81161000729743e-10,"GroupSCD",1.59314639078749e-09,25,25
"K09650","Group","SCD",1.35105011364917,0.117395024162082,2.83595721366136e-10,"GroupSCD",1.60651682667457e-09,25,20
"K02650","Group","MCI",-1.29231568691729,0.112329565453314,2.85282568663881e-10,"GroupMCI",1.61564474302075e-09,25,25
"K12574","Group","MCI",-0.967401240068767,0.0840981642745591,2.85908489588547e-10,"GroupMCI",1.61876105933754e-09,25,25
"K06988","Group","MCI",1.37115524350937,0.119212508968462,2.86546264069971e-10,"GroupMCI",1.62194282170399e-09,25,10
"K21135","Group","MCI",2.78993980733236,0.242583910572436,2.86915339802344e-10,"GroupMCI",1.62360238307616e-09,25,10
"K10439","Group","MCI",-1.19031830414563,0.103514573659687,2.87739558344402e-10,"GroupMCI",1.62783595725458e-09,25,25
"K03455","Group","SCD",2.32003287823874,0.201787902886381,2.88465899087975e-10,"GroupSCD",1.63151371316054e-09,25,25
"K03313","Group","SCS",5.07094731472488,0.441060682770315,2.88561867327526e-10,"GroupSCS",1.63162518851473e-09,25,25
"K10906","Group","SCD",5.11925089308133,0.445311464665728,2.89122696543265e-10,"GroupSCD",1.6343643897595e-09,25,13
"K14170","Group","SCD",-0.995315968453615,0.0865827972470055,2.89276183015789e-10,"GroupSCD",1.63480010877069e-09,25,25
"K01499","Group","SCD",-8.28871847266838,0.721145829221072,2.90035131468678e-10,"GroupSCD",1.63865636992443e-09,25,22
"K03304","Group","MCI",2.8684572461746,0.249574708673305,2.90227722782329e-10,"GroupMCI",1.63931160418445e-09,25,10
"K03417","Group","MCI",-4.15550009593533,0.361561865935609,2.90311070636974e-10,"GroupMCI",1.63934960869588e-09,25,25
"K12264","Group","MCI",2.24115657397711,0.19505466652118,2.91773913838411e-10,"GroupMCI",1.64717537216006e-09,25,10
"K02053","Group","SCD",-1.73318035701893,0.15084983429912,2.91972914422986e-10,"GroupSCD",1.64786401397895e-09,25,25
"K13498","Group","MCI",7.6115538497543,0.662780670881796,2.94279375427975e-10,"GroupMCI",1.66044343793696e-09,25,15
"K10232","Group","AD",8.31092765128657,0.723699303515471,2.94423276335187e-10,"GroupAD",1.66081740587073e-09,25,15
"K16211","Group","SCS",5.68971450292656,0.495527079521815,2.95233547042614e-10,"GroupSCS",1.66494912296356e-09,25,25
"K01965","Group","SCD",7.43484907274509,0.647804426006553,2.97558272772977e-10,"GroupSCD",1.67761707621887e-09,25,25
"K03119","Group","MCI",2.66774583439374,0.232461165633671,2.97968272620351e-10,"GroupMCI",1.6791179546744e-09,25,10
"K03711","Group","SCD",1.73499372986373,0.151183699379762,2.97981439236246e-10,"GroupSCD",1.6791179546744e-09,25,25
"K10441","Group","MCI",-1.03871424437393,0.0905464556150948,3.00007002524793e-10,"GroupMCI",1.69008684202751e-09,25,25
"K02551","Group","SCS",1.62872470725405,0.141981320274755,3.001055305855e-10,"GroupSCS",1.69019687612723e-09,25,25
"K07223","Group","SCD",2.11756555248634,0.184660215946531,3.0195861636913e-10,"GroupSCD",1.70018593574577e-09,25,15
"K00951","Group","SCS",0.600606162707243,0.0523912766023235,3.03575754912335e-10,"GroupSCS",1.70884158171648e-09,25,25
"K03455","Group","SCS",2.31312635276338,0.201787902886381,3.03900565352812e-10,"GroupSCS",1.71003715827972e-09,25,25
"K03670","Group","MCI",2.89410161257872,0.252472118213665,3.0394799555701e-10,"GroupMCI",1.71003715827972e-09,25,10
"K03744","Group","AD",2.11304267237207,0.184370153960752,3.04961216104725e-10,"GroupAD",1.71483578969164e-09,25,25
"K07122","Group","MCI",2.65891888042809,0.231999015377118,3.04945301627062e-10,"GroupMCI",1.71483578969164e-09,25,10
"K02304","Group","SCD",-1.46481859089361,0.127840450474018,3.06216659644622e-10,"GroupSCD",1.72144289273682e-09,25,25
"K01683","Group","AD",-1.80579026162791,0.157611238177808,3.06653451045245e-10,"GroupAD",1.72344555780511e-09,25,25
"K04337","Group","MCI",3.07379737430068,0.268302753033551,3.07024071227389e-10,"GroupMCI",1.72507537499507e-09,25,10
"K02425","Group","MCI",3.16625158690441,0.276467591995203,3.08869121653087e-10,"GroupMCI",1.73498653895759e-09,25,10
"K09978","Group","MCI",2.72542476423757,0.238001854036174,3.09457858762389e-10,"GroupMCI",1.73783736117587e-09,25,10
"K01894","Group","AD",-2.78061736434859,0.242835609106854,3.09769240829054e-10,"GroupAD",1.73912953995761e-09,25,20
"K18197","Group","SCD",6.12647494713519,0.535100210831188,3.10434419015038e-10,"GroupSCD",1.74240682823866e-09,25,25
"K01190","Group","MCI",1.27360373037266,0.111257214952527,3.11302340617229e-10,"GroupMCI",1.74682005765702e-09,25,25
"K15268","Group","MCI",2.65494405183829,0.231974203483084,3.12437164768501e-10,"GroupMCI",1.75272825836048e-09,25,10
"K00693","Group","MCI",1.39094218204677,0.121542965408859,3.12895367313735e-10,"GroupMCI",1.75483860525417e-09,25,15
"K01811","Group","SCS",2.07406902943298,0.181277407464705,3.1415300277245e-10,"GroupSCS",1.76143020107949e-09,25,25
"K19231","Group","AD",-1.18632928631921,0.103697671171664,3.14700313954656e-10,"GroupAD",1.76357462477052e-09,25,15
"K19231","Group","SCS",-1.18632928631921,0.103697671171664,3.14700313954657e-10,"GroupSCS",1.76357462477052e-09,25,15
"K04773","Group","SCS",4.10166390887441,0.358598683477487,3.15776358262913e-10,"GroupSCS",1.76867826214484e-09,25,25
"K16698","Group","SCD",5.16724939772125,0.451758499656132,3.15754636157868e-10,"GroupSCD",1.76867826214484e-09,25,22
"K06016","Group","MCI",-1.8617652721256,0.162811879903823,3.17208931105695e-10,"GroupMCI",1.776237186584e-09,25,25
"K21023","Group","MCI",9.28813099817354,0.812435296300521,3.18478023640899e-10,"GroupMCI",1.78287697378877e-09,25,15
"K13894","Group","AD",-6.91437861189912,0.604916652847977,3.19529078698003e-10,"GroupAD",1.78829300753923e-09,25,23
"K01160","Group","AD",5.2570281361432,0.460016945580507,3.20702325504184e-10,"GroupAD",1.79438989447895e-09,25,15
"K19804","Group","MCI",2.59314952568964,0.226950528738574,3.21607700965847e-10,"GroupMCI",1.79898519473602e-09,25,15
"K00370","Group","MCI",8.54592420406357,0.747992647489528,3.22056124891034e-10,"GroupMCI",1.80102269946904e-09,25,16
"K02614","Group","SCS",1.20946068495462,0.105862466318253,3.22211031727886e-10,"GroupSCS",1.80141814341517e-09,25,25
"K15640","Group","MCI",5.8819703711962,0.514882232566516,3.22662462299741e-10,"GroupMCI",1.80347075323021e-09,25,23
"K06929","Group","SCD",4.91351348832769,0.430175612844128,3.23553126028757e-10,"GroupSCD",1.8079766739387e-09,25,25
"K03924","Group","MCI",2.13478923347047,0.186989535979297,3.26278833084097e-10,"GroupMCI",1.82273156988703e-09,25,25
"K18382","Group","MCI",-1.77292513010093,0.15534614477925,3.28222936528718e-10,"GroupMCI",1.83167917317923e-09,25,5
"K18382","Group","SCD",-1.77292513010092,0.15534614477925,3.2822293652875e-10,"GroupSCD",1.83167917317923e-09,25,5
"K18382","Group","AD",-1.77292513010092,0.15534614477925,3.2822293652875e-10,"GroupAD",1.83167917317923e-09,25,5
"K18382","Group","SCS",-1.77292513010092,0.15534614477925,3.28222936528752e-10,"GroupSCS",1.83167917317923e-09,25,5
"K01104","Group","AD",-0.608015758667261,0.0532821514190712,3.28973611464988e-10,"GroupAD",1.83538967168315e-09,25,25
"K15640","Group","SCD",5.87394532284194,0.514882232566516,3.30445815989142e-10,"GroupSCD",1.84312270044413e-09,25,23
"K16702","Group","AD",4.86992067309725,0.426887845179814,3.30630433110781e-10,"GroupAD",1.84319144003082e-09,25,8
"K18788","Group","AD",4.86992067309725,0.426887845179814,3.30630433110781e-10,"GroupAD",1.84319144003082e-09,25,8
"K13745","Group","AD",-4.25598492855546,0.373169738030658,3.32154593809648e-10,"GroupAD",1.85120596226914e-09,25,20
"K12962","Group","SCD",6.90132150591751,0.605378946663499,3.34683278740295e-10,"GroupSCD",1.86481339373108e-09,25,12
"K10820","Group","MCI",-2.00899334034547,0.17628795457114,3.36694369519442e-10,"GroupMCI",1.8755305207597e-09,25,25
"K00979","Group","SCD",1.85149215172021,0.162596460118561,3.41394891517819e-10,"GroupSCD",1.9012194427161e-09,25,25
"K03856","Group","MCI",-1.79557270557377,0.157691775766835,3.41625903041832e-10,"GroupMCI",1.90201088250925e-09,25,25
"K20449","Group","SCD",4.26841480170856,0.374875648158469,3.41825838520838e-10,"GroupSCD",1.90262893886365e-09,25,13
"K11737","Group","MCI",4.70709878364836,0.413465340867904,3.42722138308306e-10,"GroupMCI",1.90712168302848e-09,25,25
"K08168","Group","MCI",-5.57767287213548,0.489988946841719,3.4337597973822e-10,"GroupMCI",1.91026325077456e-09,25,25
"K01166","Group","MCI",2.7638105708851,0.24281949523855,3.43956273430419e-10,"GroupMCI",1.91249699228619e-09,25,10
"K01169","Group","MCI",2.7638105708851,0.24281949523855,3.43956273430419e-10,"GroupMCI",1.91249699228619e-09,25,10
"K03453","Group","SCS",1.28616583707925,0.113000623903032,3.44075022286146e-10,"GroupSCS",1.91266021741605e-09,25,25
"K10121","Group","SCD",-4.9885061192038,0.438292248025338,3.44205085619438e-10,"GroupSCD",1.91288623686065e-09,25,25
"K07286","Group","MCI",2.39868050538649,0.210900556482306,3.48546254857594e-10,"GroupMCI",1.93650887274294e-09,25,10
"K13643","Group","SCD",6.66343649282853,0.585952013056593,3.49365649323141e-10,"GroupSCD",1.94055748518119e-09,25,20
"K19337","Group","MCI",2.72606752231968,0.239853393781734,3.52826577320555e-10,"GroupMCI",1.95927263128746e-09,25,10
"K22026","Group","MCI",6.25281501392271,0.550226145671791,3.53626296583373e-10,"GroupMCI",1.96320400666784e-09,25,16
"K01914","Group","AD",-0.716279930456603,0.0630403425720644,3.54623605428438e-10,"GroupAD",1.96823000304717e-09,25,25
"K03183","Group","SCD",2.11229261419712,0.185918036207209,3.55074705034577e-10,"GroupSCD",1.97022261123439e-09,25,25
"K09918","Group","MCI",2.64744968326687,0.233115775624977,3.57599906361189e-10,"GroupMCI",1.98371988501530e-09,25,10
"K01772","Group","MCI",6.15983093968645,0.542590898562046,3.59900800977362e-10,"GroupMCI",1.99493200458851e-09,25,19
"K03208","Group","SCS",6.48217909815702,0.570978716235231,3.5983119821945e-10,"GroupSCS",1.99493200458851e-09,25,20
"K21962","Group","MCI",5.40958149502175,0.47649487890003,3.59768743486322e-10,"GroupMCI",1.99493200458851e-09,25,15
"K02572","Group","AD",6.06579486448885,0.534317382992977,3.60014557317205e-10,"GroupAD",1.99504570535067e-09,25,25
"K03151","Group","SCD",-1.30712853085656,0.115152963119226,3.60668943833493e-10,"GroupSCD",1.99815451120182e-09,25,25
"K01817","Group","AD",-0.938565130654166,0.0826857753575658,3.6080744103511e-10,"GroupAD",1.99840435112276e-09,25,25
"K01443","Group","MCI",-0.58219225287698,0.0512993380376876,3.61952711751864e-10,"GroupMCI",2.0042288355701e-09,25,25
"K00876","Group","AD",0.814198327775578,0.0717470400704558,3.62366197474987e-10,"GroupAD",2.00599926550448e-09,25,25
"K04029","Group","MCI",-1.82260135015285,0.160657368773338,3.64337657904065e-10,"GroupMCI",2.01639123862271e-09,25,25
"K19157","Group","SCS",-2.92047998789751,0.257538587326333,3.66966124374088e-10,"GroupSCS",2.03041303261132e-09,25,25
"K05591","Group","SCD",1.43475691155201,0.12653395407353,3.67565694447548e-10,"GroupSCD",2.03320465315402e-09,25,15
"K00863","Group","MCI",3.68079826314489,0.324759279267594,3.703907659036e-10,"GroupMCI",2.04830210061345e-09,25,25
"K18118","Group","SCD",3.51331824161056,0.310017022110245,3.71112226327456e-10,"GroupSCD",2.05176154896699e-09,25,25
"K00864","Group","MCI",-1.15746344286774,0.102137942827179,3.71287585850015e-10,"GroupMCI",2.05220077159569e-09,25,25
"K03574","Group","AD",-0.975497141257446,0.0861287813589283,3.74917363732861e-10,"GroupAD",2.07172828368499e-09,25,25
"K09907","Group","MCI",2.33954550723169,0.206591892353218,3.75813003346107e-10,"GroupMCI",2.07614123924433e-09,25,10
"K01960","Group","AD",3.84992289654758,0.339972205198621,3.75957826241538e-10,"GroupAD",2.0764051755973e-09,25,25
"K14155","Group","MCI",-0.930997488552271,0.0822289782560903,3.77242055845771e-10,"GroupMCI",2.08296026500029e-09,25,25
"K14063","Group","MCI",2.8527218878416,0.251982863507838,3.77774936867142e-10,"GroupMCI",2.08536443478054e-09,25,10
"K03777","Group","MCI",2.73639421606754,0.241733678071976,3.78486692826665e-10,"GroupMCI",2.08875452146488e-09,25,10
"K11991","Group","MCI",-0.530299073150018,0.0468574847911977,3.80001975134615e-10,"GroupMCI",2.09657613717902e-09,25,25
"K00113","Group","AD",4.28198293840625,0.378419432607937,3.81076420524085e-10,"GroupAD",2.1019621277477e-09,25,20
"K06048","Group","SCD",6.42416909337261,0.56785727093422,3.82511714240058e-10,"GroupSCD",2.10933521594853e-09,25,14
"K05832","Group","MCI",-1.08647573533244,0.0960635293187082,3.8429972370163e-10,"GroupMCI",2.11864903074467e-09,25,25
"K03472","Group","MCI",2.46393633461836,0.217939034906931,3.86882603509141e-10,"GroupMCI",2.13233904808902e-09,25,10
"K02945","Group","SCD",-0.516477979684752,0.0456866173462385,3.87373976319474e-10,"GroupSCD",2.13449744973769e-09,25,25
"K02454","Group","MCI",6.99937952118871,0.619177239642323,3.87657523116116e-10,"GroupMCI",2.13550987759846e-09,25,25
"K13924","Group","MCI",4.00101191993243,0.353960058232362,3.88108137173578e-10,"GroupMCI",2.1374418797853e-09,25,25
"K07268","Group","MCI",7.48052334638126,0.661893803836534,3.89228997593898e-10,"GroupMCI",2.14306320960346e-09,25,14
"K17737","Group","SCD",3.40462324205208,0.301459646568772,3.93998837562083e-10,"GroupSCD",2.16876746294786e-09,25,15
"K00758","Group","SCD",-1.50131242081131,0.132994199252214,3.97194220451779e-10,"GroupSCD",2.1857941205726e-09,25,25
"K09650","Group","SCS",1.32519316519368,0.117395024162082,3.97335643683876e-10,"GroupSCS",2.18601013943436e-09,25,20
"K02062","Group","MCI",2.49917449369489,0.221405570988539,3.97677620654507e-10,"GroupMCI",2.1873291443506e-09,25,10
"K12370","Group","SCD",5.11791329136331,0.453516874679074,3.99411896728469e-10,"GroupSCD",2.19630350614298e-09,25,15
"K07704","Group","SCD",-1.8249839500443,0.161739014413969,4.00296812881885e-10,"GroupSCD",2.20060395899815e-09,25,25
"K07031","Group","MCI",-1.28119233289831,0.113553896839041,4.00810041980584e-10,"GroupMCI",2.20285940360046e-09,25,25
"K06113","Group","AD",9.1053074839359,0.807144184651807,4.01916676503292e-10,"GroupAD",2.20837421943103e-09,25,23
"K11744","Group","AD",-2.62168583118058,0.232546247818842,4.06324661602656e-10,"GroupAD",2.23202117064196e-09,25,20
"K03183","Group","MCI",2.09591617512809,0.185918036207209,4.06632907530556e-10,"GroupMCI",2.23314109074019e-09,25,25
"K05594","Group","MCI",2.20535115393817,0.195629782650565,4.06789477527425e-10,"GroupMCI",2.23342767800277e-09,25,10
"K07232","Group","MCI",2.67583177190373,0.237454894164852,4.09489428265096e-10,"GroupMCI",2.24767465550539e-09,25,10
"K02815","Group","SCS",-5.60402010022217,0.49733657042488,4.09955512025905e-10,"GroupSCS",2.24965584388466e-09,25,19
"K01251","Group","SCS",1.0506338277434,0.0932778466941342,4.128634087099e-10,"GroupSCS",2.26503217763e-09,25,25
"K06113","Group","MCI",9.09093016080858,0.807144184651807,4.1312265078676e-10,"GroupMCI",2.26587342636081e-09,25,23
"K00874","Group","AD",-0.802458364931451,0.0712508633013602,4.13533657976286e-10,"GroupAD",2.26754642390072e-09,25,25
"K21005","Group","AD",-6.40246753052657,0.568503700844513,4.13836759043184e-10,"GroupAD",2.26862702958954e-09,25,15
"K15770","Group","SCS",-5.16346855695849,0.458506287180059,4.14132740374499e-10,"GroupSCS",2.26966806174508e-09,25,25
"K10810","Group","SCS",5.05102717462489,0.448639645031946,4.16031368549503e-10,"GroupSCS",2.27948967003462e-09,25,14
"K17328","Group","AD",9.32405766110512,0.828263753370689,4.16794692635625e-10,"GroupAD",2.28308736396104e-09,25,16
"K06929","Group","MCI",4.8425293622996,0.430175612844127,4.16958636535742e-10,"GroupMCI",2.28340081579696e-09,25,25
"K05349","Group","SCS",1.58785310640474,0.141060658059955,4.17327223490841e-10,"GroupSCS",2.28483451223389e-09,25,25
"K01305","Group","AD",-1.42668794887293,0.126749224318909,4.17673976018188e-10,"GroupAD",2.28614796390001e-09,25,25
"K13626","Group","SCD",-1.8049873539184,0.160390919542266,4.19170537965122e-10,"GroupSCD",2.29375264202091e-09,25,25
"K07031","Group","AD",-1.2778247148841,0.113553896839041,4.19592908628003e-10,"GroupAD",2.29547682766677e-09,25,25
