"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_sp._WH1","Group","SCD",-1.94439021662794,0.263286463212544,3.9200993281545e-07,"GroupSCD",4.46288231205282e-06,25,8
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_sp._WH1","Group","AD",-1.94439021662794,0.263286463212544,3.9200993281545e-07,"GroupAD",4.46288231205282e-06,25,8
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Haloprofundus.s__Haloprofundus_halobius","Group","MCI",-4.2523796964984,0.607718612057814,8.64622418856891e-07,"GroupMCI",9.14029414220142e-06,25,14
"k__Archaea.p__Euryarchaeota.c__Methanococci.o__Methanococcales.f__Methanococcaceae.g__Methanothermococcus.s__Methanothermococcus_okinawensis","Group","MCI",1.29842061579786,0.185422831313619,8.55383485743282e-07,"GroupMCI",9.14029414220142e-06,25,6
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_chitonophagus","Group","SCD",-2.46623227845946,0.355743905769145,9.88500225189157e-07,"GroupSCD",1.00895195398617e-05,25,18
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanomethylovorans.s__Methanomethylovorans_hollandica","Group","MCI",-0.851240422136649,0.135062611515118,3.7498640995461e-06,"GroupMCI",3.36351446504741e-05,25,4
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanomethylovorans.s__Methanomethylovorans_hollandica","Group","SCD",-0.851240422136651,0.135062611515118,3.74986409954602e-06,"GroupSCD",3.36351446504741e-05,25,4
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanomethylovorans.s__Methanomethylovorans_hollandica","Group","AD",-0.851240422136652,0.135062611515118,3.74986409954597e-06,"GroupAD",3.36351446504741e-05,25,4
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanomethylovorans.s__Methanomethylovorans_hollandica","Group","SCS",-0.851240422136652,0.135062611515118,3.749864099546e-06,"GroupSCS",3.36351446504741e-05,25,4
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Haloplanus.s__Haloplanus_rubicundus","Group","MCI",0.993869778658995,0.167755265575104,8.55173303838146e-06,"GroupMCI",7.44503817459092e-05,25,4
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanothermobacter.s__Methanothermobacter_tenebrarum","Group","SCS",2.11675195949295,0.359864637305639,9.39128115479134e-06,"GroupSCS",7.94234063376639e-05,25,6
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanoregulaceae.g__Methanoregula.s__Methanoregula_formicica","Group","MCI",-1.48852863144888,0.259352280504181,1.2885657491039e-05,"GroupMCI",9.77988363422445e-05,25,6
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanoregulaceae.g__Methanoregula.s__Methanoregula_formicica","Group","SCD",-1.48852863144888,0.259352280504181,1.28856574910389e-05,"GroupSCD",9.77988363422445e-05,25,6
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanoregulaceae.g__Methanoregula.s__Methanoregula_formicica","Group","AD",-1.48852863144888,0.259352280504181,1.28856574910388e-05,"GroupAD",9.77988363422445e-05,25,6
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_sp._813A4","Group","SCD",-2.38474155622346,0.413345478654641,1.20551885961735e-05,"GroupSCD",9.77988363422445e-05,25,18
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Haladaptatus.s__Haladaptatus_salinisoli","Group","AD",1.80680996968873,0.320935688768662,1.64558012770918e-05,"GroupAD",0.000121772929450479,25,13
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_lacustris","Group","SCD",-2.83478421883574,0.506696460546381,1.78048172099277e-05,"GroupSCD",0.00012854209497899,25,16
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Natronoarchaeaceae.g__Salinarchaeum.s__Salinarchaeum_sp._IM2453","Group","MCI",-1.35176951564874,0.244988012229462,2.11632286705045e-05,"GroupMCI",0.000139207015254874,25,4
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Natronoarchaeaceae.g__Salinarchaeum.s__Salinarchaeum_sp._IM2453","Group","SCD",-1.35176951564875,0.244988012229462,2.11632286705045e-05,"GroupSCD",0.000139207015254874,25,4
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Natronoarchaeaceae.g__Salinarchaeum.s__Salinarchaeum_sp._IM2453","Group","AD",-1.35176951564875,0.244988012229462,2.11632286705044e-05,"GroupAD",0.000139207015254874,25,4
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Natronoarchaeaceae.g__Salinarchaeum.s__Salinarchaeum_sp._IM2453","Group","SCS",-1.35176951564875,0.244988012229462,2.11632286705045e-05,"GroupSCS",0.000139207015254874,25,4
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_siculi","Group","SCD",1.4399084605573,0.268379118838902,2.98613497983104e-05,"GroupSCD",0.000192151294354346,25,4
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanococcoides.s__Methanococcoides_methylutens","Group","MCI",2.22518641625224,0.415580583634713,3.06011071556837e-05,"GroupMCI",0.000192721866342178,25,15
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Haloarculaceae.g__Halapricum.s__Halapricum_desulfuricans","Group","AD",1.42677400464411,0.268269844339837,3.32031027372592e-05,"GroupAD",0.000200161392231613,25,4
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_ruminantium","Group","MCI",1.25368635563048,0.236079676142757,3.38110459850698e-05,"GroupMCI",0.000200161392231613,25,4
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_guaymasensis","Group","SCD",-2.62224503812511,0.493524681304786,3.3591924309626e-05,"GroupSCD",0.000200161392231613,25,15
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis.s__Methanofollis_formosanus","Group","MCI",-2.30297289897722,0.436860920601477,3.69279931869544e-05,"GroupMCI",0.000206239358176202,25,7
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis.s__Methanofollis_formosanus","Group","SCD",-2.30297289897722,0.436860920601477,3.6927993186955e-05,"GroupSCD",0.000206239358176202,25,7
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis.s__Methanofollis_formosanus","Group","AD",-2.30297289897722,0.436860920601477,3.6927993186955e-05,"GroupAD",0.000206239358176202,25,7
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_piezophilus","Group","MCI",-1.27852314633175,0.246427583991772,4.46574417036007e-05,"GroupMCI",0.000231905311302915,25,4
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_piezophilus","Group","SCD",-1.27852314633175,0.246427583991772,4.4657441703602e-05,"GroupSCD",0.000231905311302915,25,4
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_piezophilus","Group","AD",-1.27852314633175,0.246427583991772,4.4657441703602e-05,"GroupAD",0.000231905311302915,25,4
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_piezophilus","Group","SCS",-1.27852314633175,0.246427583991772,4.4657441703602e-05,"GroupSCS",0.000231905311302915,25,4
"k__Archaea.p__Thaumarchaeota.c__Nitrososphaeria.o__Nitrososphaerales.f__Nitrososphaeraceae.g__Candidatus_Nitrosocosmicus.s__Candidatus_Nitrosocosmicus_hydrocola","Group","MCI",1.24578237447327,0.249935110069188,7.12363439525257e-05,"GroupMCI",0.000363550996723235,25,6
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanococcoides.s__Methanococcoides_methylutens","Group","SCD",-2.06032413945063,0.415580583634713,7.57536593253343e-05,"GroupSCD",0.000380052256954219,25,15
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Haloarculaceae.g__Halorientalis.s__Halorientalis_sp._IM1011","Group","MCI",1.4094729295065,0.294796191331663,0.000113859037360798,"GroupMCI",0.000561704584313269,25,4
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_sp._WH1","Group","SCS",-1.22137328074084,0.263286463212544,0.000158342403679612,"GroupSCS",0.000756865088778511,25,8
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_chitonophagus","Group","SCS",-1.65009513191458,0.355743905769145,0.000158532552379283,"GroupSCS",0.000756865088778511,25,18
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanoregulaceae.g__Methanoregula.s__Methanoregula_formicica","Group","SCS",-1.19030534792742,0.259352280504181,0.000177616657451569,"GroupSCS",0.00083451635882007,25,6
